,YEAR,State_Abrv,COUNTY_Abrv,MME_Total,STATE,treatment_status,COUNTY,TOTAL_POP,_merge,MME_SHIPPED
1447,2007,OK,CANADIAN,42216364.86176184,Oklahoma,Control,Canadian County,106804,both,395.2695110834972
1448,2007,OK,CARTER,20422823.51895009,Oklahoma,Control,Carter County,46582,both,438.42736505410005
1449,2007,OK,CHEROKEE,16967139.713587694,Oklahoma,Control,Cherokee County,45546,both,372.5275482718064
1450,2007,OK,CHOCTAW,5460127.698499981,Oklahoma,Control,Choctaw County,15210,both,358.9827546679804
1451,2007,OK,CIMARRON,406251.59999999974,Oklahoma,Control,Cimarron County,2530,both,160.57375494071135
1452,2007,OK,CLEVELAND,75292526.68142337,Oklahoma,Control,Cleveland County,241409,both,311.8878197640658
1453,2007,OK,COAL,917140.7250000013,Oklahoma,Control,Coal County,5718,both,160.39536988457525
1454,2007,OK,COMANCHE,39645264.39421215,Oklahoma,Control,Comanche County,119534,both,331.6651696940799
1455,2007,OK,COTTON,1240957.188862501,Oklahoma,Control,Cotton County,6280,both,197.60464790804156
1456,2007,OK,CRAIG,3950576.764999982,Oklahoma,Control,Craig County,14978,both,263.75863032447467
1457,2007,OK,CREEK,30221764.13908769,Oklahoma,Control,Creek County,68292,both,442.53740026778667
1458,2007,OK,CUSTER,11598888.700587645,Oklahoma,Control,Custer County,26356,both,440.08532025298393
1459,2007,OK,DELAWARE,7231996.960587475,Oklahoma,Control,Delaware County,40984,both,176.4590318316288
1460,2007,OK,DEWEY,667220.7038250017,Oklahoma,Control,Dewey County,4660,both,143.1804085461377
1461,2007,OK,ELLIS,567452.7510000003,Oklahoma,Control,Ellis County,3982,both,142.50445781014574
1462,2007,OK,GARFIELD,14179663.83298766,Oklahoma,Control,Garfield County,58153,both,243.83374603180678
1463,2007,OK,GARVIN,11807648.565000186,Oklahoma,Control,Garvin County,27399,both,430.95180718275066
1464,2007,OK,GRADY,13741163.292500153,Oklahoma,Control,Grady County,50931,both,269.7995973473946
1465,2007,OK,GRANT,129622.49999999993,Oklahoma,Control,Grant County,4633,both,27.978091949061067
1466,2007,OK,GREER,3453808.489999996,Oklahoma,Control,Greer County,6160,both,560.6831964285708
1467,2007,OK,HARMON,1099147.2525000006,Oklahoma,Control,Harmon County,2829,both,388.52854453870646
1468,2007,OK,HARPER,975176.7713625007,Oklahoma,Control,Harper County,3522,both,276.88153644591165
1469,2007,OK,HASKELL,4805367.611362488,Oklahoma,Control,Haskell County,12411,both,387.1861744712342
1470,2007,OK,HUGHES,3499528.0479499786,Oklahoma,Control,Hughes County,13456,both,260.07194173231113
1471,2007,OK,JACKSON,12153365.191500092,Oklahoma,Control,Jackson County,26335,both,461.4909888551392
1472,2007,OK,JEFFERSON,3662047.184999977,Oklahoma,Control,Jefferson County,6385,both,573.5391049334341
1473,2007,OK,JOHNSTON,3136625.234999996,Oklahoma,Control,Johnston County,10779,both,290.9940843306426
1474,2007,OK,KAY,19905613.758225147,Oklahoma,Control,Kay County,46461,both,428.43704953025434
1475,2007,OK,KINGFISHER,6567985.045224988,Oklahoma,Control,Kingfisher County,14705,both,446.6497820622229
1476,2007,OK,KIOWA,2947332.3468124787,Oklahoma,Control,Kiowa County,9543,both,308.8475685646525
1477,2007,OK,LATIMER,4952918.2449999815,Oklahoma,Control,Latimer County,10875,both,455.4407581609178
1478,2007,OK,LE FLORE,20276511.14000017,Oklahoma,Control,Le Flore County,49589,both,408.891309362967
1479,2007,OK,LINCOLN,7605838.1133874925,Oklahoma,Control,Lincoln County,33636,both,226.12195604077453
1480,2007,OK,LOGAN,7811892.5584999975,Oklahoma,Control,Logan County,38709,both,201.81075611614864
1481,2007,OK,LOVE,1954406.0100000002,Oklahoma,Control,Love County,9252,both,211.24146238651105
1482,2007,OK,MAJOR,558825.3077250008,Oklahoma,Control,Major County,7465,both,74.8593848258541
1483,2007,OK,MARSHALL,3894655.0220374805,Oklahoma,Control,Marshall County,15318,both,254.2534940617235
1484,2007,OK,MAYES,22564011.50150021,Oklahoma,Control,Mayes County,40569,both,556.1885060390991
1485,2007,OK,MCCLAIN,20887084.5973126,Oklahoma,Control,McClain County,32470,both,643.2733168251493
1486,2007,OK,MCCURTAIN,14268211.461800318,Oklahoma,Control,McCurtain County,33128,both,430.6994524812943
1487,2007,OK,MCINTOSH,7858927.051312488,Oklahoma,Control,McIntosh County,19952,both,393.89169262793143
1488,2007,OK,MURRAY,5183326.647999983,Oklahoma,Control,Murray County,12966,both,399.7629683788357
1489,2007,OK,MUSKOGEE,29059014.70672518,Oklahoma,Control,Muskogee County,70119,both,414.42426028216573
1490,2007,OK,NOBLE,2482526.5131749976,Oklahoma,Control,Noble County,11460,both,216.62535018979037
1491,2007,OK,NOWATA,1554661.8314999975,Oklahoma,Control,Nowata County,10771,both,144.33774315291038
1492,2007,OK,OKFUSKEE,4305668.318724987,Oklahoma,Control,Okfuskee County,11981,both,359.3747031737741
1493,2007,OK,OKLAHOMA,325835628.17691165,Oklahoma,Control,Oklahoma County,695706,both,468.3524767314234
1494,2007,OK,OKMULGEE,13594992.151000148,Oklahoma,Control,Okmulgee County,39552,both,343.7245183808694
1495,2007,OK,OSAGE,5132909.753312483,Oklahoma,Control,Osage County,47185,both,108.78265875410582
1496,2007,OK,OTTAWA,8711185.02800002,Oklahoma,Control,Ottawa County,32441,both,268.52393662340927
1497,2007,OK,PAWNEE,6375756.393562461,Oklahoma,Control,Pawnee County,16611,both,383.8273670195931
1498,2007,OK,PAYNE,33063129.78628756,Oklahoma,Control,Payne County,74164,both,445.81103751533846
1499,2007,OK,PITTSBURG,18425968.647000216,Oklahoma,Control,Pittsburg County,45062,both,408.9025930273893
1500,2007,OK,PONTOTOC,14513213.287537653,Oklahoma,Control,Pontotoc County,36157,both,401.3942884514106
1501,2007,OK,POTTAWATOMIE,36930681.29958709,Oklahoma,Control,Pottawatomie County,68698,both,537.5801522546085
1502,2007,OK,PUSHMATAHA,3338925.039962496,Oklahoma,Control,Pushmataha County,11468,both,291.15146843063275
1503,2007,OK,ROGER MILLS,885547.2825000002,Oklahoma,Control,Roger Mills County,3438,both,257.57628926701574
1504,2007,OK,ROGERS,33030784.14662504,Oklahoma,Control,Rogers County,84030,both,393.08323392389667
1505,2007,OK,SEMINOLE,10716752.45090008,Oklahoma,Control,Seminole County,25030,both,428.156310463447
1506,2007,OK,SEQUOYAH,20666188.97400009,Oklahoma,Control,Sequoyah County,41560,both,497.26152487969415
1507,2007,OK,STEPHENS,26022886.641762506,Oklahoma,Control,Stephens County,44196,both,588.8063770875759
1508,2007,OK,TEXAS,5022639.112499971,Oklahoma,Control,Texas County,19258,both,260.80792982137143
1509,2007,OK,TILLMAN,4341780.698624998,Oklahoma,Control,Tillman County,8271,both,524.940236806311
1510,2007,OK,TULSA,313707089.5006685,Oklahoma,Control,Tulsa County,582094,both,538.9285742520427
1511,2007,OK,WAGONER,12014817.731750116,Oklahoma,Control,Wagoner County,68677,both,174.94674682572207
1512,2007,OK,WASHINGTON,14675137.63695025,Oklahoma,Control,Washington County,50038,both,293.2798600453705
1513,2007,OK,WASHITA,1129657.5990000016,Oklahoma,Control,Washita County,11555,both,97.76353085244496
1514,2007,OK,WOODS,2631054.0554999867,Oklahoma,Control,Woods County,8593,both,306.1857390317685
1515,2007,OK,WOODWARD,4548263.9604499815,Oklahoma,Control,Woodward County,19939,both,228.10893025979144
1516,2007,SC,ABBEVILLE,3228788.9968624967,South Carolina,Control,Abbeville County,25745,both,125.4142162308214
1517,2007,SC,AIKEN,35225810.75129984,South Carolina,Control,Aiken County,154814,both,227.53633877620786
1518,2007,SC,ALLENDALE,1507983.3630000008,South Carolina,Control,Allendale County,10787,both,139.7963625660518
1519,2007,SC,ANDERSON,61807157.78108493,South Carolina,Control,Anderson County,181543,both,340.4546459025406
1520,2007,SC,BAMBERG,3007954.3904999974,South Carolina,Control,Bamberg County,16226,both,185.3786756132132
1521,2007,SC,BARNWELL,8135065.697949978,South Carolina,Control,Barnwell County,22851,both,356.00480057546616
1522,2007,SC,BEAUFORT,29989754.07331293,South Carolina,Control,Beaufort County,151411,both,198.06852919083113
1523,2007,SC,BERKELEY,27622948.50011251,South Carolina,Control,Berkeley County,164913,both,167.50012734055235
1524,2007,SC,CALHOUN,2898051.2084999974,South Carolina,Control,Calhoun County,15260,both,189.91161261467872
1525,2007,SC,CHARLESTON,210287004.4132785,South Carolina,Control,Charleston County,337147,both,623.7249757918015
1526,2007,SC,CHEROKEE,22473787.524225105,South Carolina,Control,Cherokee County,54467,both,412.6129128504435
1527,2007,SC,CHESTER,4890905.521999968,South Carolina,Control,Chester County,33247,both,147.10817583541277
1528,2007,SC,CHESTERFIELD,17213987.74245011,South Carolina,Control,Chesterfield County,45708,both,376.6077654338433
1529,2007,SC,CLARENDON,10086816.743000053,South Carolina,Control,Clarendon County,34250,both,294.50559833576796
1530,2007,SC,COLLETON,9737608.567000033,South Carolina,Control,Colleton County,38765,both,251.19588719205555
1531,2007,SC,DARLINGTON,37543229.56248733,South Carolina,Control,Darlington County,68489,both,548.1643703731596
1532,2007,SC,DILLON,12688710.604350068,South Carolina,Control,Dillon County,31433,both,403.67481959565004
1533,2007,SC,DORCHESTER,35072833.331362456,South Carolina,Control,Dorchester County,126324,both,277.64188381750466
1534,2007,SC,EDGEFIELD,1012121.1780000012,South Carolina,Control,Edgefield County,26493,both,38.203343449213044
1535,2007,SC,FAIRFIELD,3135001.7444999907,South Carolina,Control,Fairfield County,23917,both,131.07838543713638
1536,2007,SC,FLORENCE,65688846.66608522,South Carolina,Control,Florence County,133757,both,491.10586112192425
1537,2007,SC,GEORGETOWN,24332129.97950013,South Carolina,Control,Georgetown County,60277,both,403.67188114040397
1538,2007,SC,GREENVILLE,184858632.57875457,South Carolina,Control,Greenville County,427970,both,431.9429693173694
1539,2007,SC,GREENWOOD,20490747.599950314,South Carolina,Control,Greenwood County,68198,both,300.45965570765
1540,2007,SC,HAMPTON,4762133.190999997,South Carolina,Control,Hampton County,21295,both,223.62682277529922
1541,2007,SC,HORRY,125516477.00938693,South Carolina,Control,Horry County,252464,both,497.1658415036874
1542,2007,SC,JASPER,3998836.3564999513,South Carolina,Control,Jasper County,22971,both,174.08194490879592
1543,2007,SC,KERSHAW,8533560.495499978,South Carolina,Control,Kershaw County,59380,both,143.7110221539235
1544,2007,SC,LANCASTER,16289542.470812945,South Carolina,Control,Lancaster County,69504,both,234.36841722509416
1545,2007,SC,LAURENS,20103190.660437673,South Carolina,Control,Laurens County,67172,both,299.2793226409467
1546,2007,SC,LEE,3378877.5904999967,South Carolina,Control,Lee County,19836,both,170.34067304396032
1547,2007,SC,LEXINGTON,50201220.94293449,South Carolina,Control,Lexington County,246461,both,203.68829527971764
1548,2007,SC,MARION,9964987.515000056,South Carolina,Control,Marion County,33842,both,294.45622347970146
1549,2007,SC,MARLBORO,9656042.758000007,South Carolina,Control,Marlboro County,29221,both,330.44874432770973
1550,2007,SC,MCCORMICK,589077.5399999999,South Carolina,Control,McCormick County,10162,both,57.9686616807715
1551,2007,SC,NEWBERRY,6151949.466499974,South Carolina,Control,Newberry County,37061,both,165.99523667736904
1552,2007,SC,OCONEE,40377620.91766217,South Carolina,Control,Oconee County,72407,both,557.6480301305422
1553,2007,SC,ORANGEBURG,24098801.496400204,South Carolina,Control,Orangeburg County,92626,both,260.1731856757304
1554,2007,SC,PICKENS,40924323.82684954,South Carolina,Control,Pickens County,116815,both,350.33449323160164
1555,2007,SC,RICHLAND,52035753.07153446,South Carolina,Control,Richland County,366111,both,142.13108339146996
1556,2007,SC,SALUDA,1434320.0055,South Carolina,Control,Saluda County,19417,both,73.86929008085698
1557,2007,SC,SPARTANBURG,121761967.20626228,South Carolina,Control,Spartanburg County,274215,both,444.0383174015363
1558,2007,SC,SUMTER,14691711.957087746,South Carolina,Control,Sumter County,106014,both,138.58275281649352
1559,2007,SC,UNION,10503297.852500036,South Carolina,Control,Union County,29060,both,361.43488824845275
1560,2007,SC,WILLIAMSBURG,5909894.693499996,South Carolina,Control,Williamsburg County,35444,both,166.73893165274788
1561,2007,SC,YORK,31440219.78086255,South Carolina,Control,York County,208640,both,150.69123744661883
1562,2007,TX,ANDERSON,13682795.291362775,Texas,Treatment,Anderson County,57870,both,236.44021585213022
1563,2007,TX,ANDREWS,1811203.9113625032,Texas,Treatment,Andrews County,13513,both,134.03418273976934
1564,2007,TX,ANGELINA,22634718.22972524,Texas,Treatment,Angelina County,84518,both,267.80943976105965
1565,2007,TX,ARANSAS,5880160.991349981,Texas,Treatment,Aransas County,23172,both,253.76147899835928
1566,2007,TX,ARCHER,605.4000000000002,Texas,Treatment,Archer County,9026,both,0.06707290050963885
1567,2007,TX,ARMSTRONG,82031.70000000001,Texas,Treatment,Armstrong County,1936,both,42.3717458677686
1568,2007,TX,ATASCOSA,9420346.358500013,Texas,Treatment,Atascosa County,43611,both,216.00849231845206
1569,2007,TX,AUSTIN,3802275.75472496,Texas,Treatment,Austin County,27454,both,138.4962393357966
1570,2007,TX,BAILEY,686783.963625001,Texas,Treatment,Bailey County,6927,both,99.14594537678664
1571,2007,TX,BANDERA,1886810.5335000015,Texas,Treatment,Bandera County,20254,both,93.15742734768449
1572,2007,TX,BASTROP,15171368.321087632,Texas,Treatment,Bastrop County,71348,both,212.63901330223177
1573,2007,TX,BAYLOR,1003132.8565875002,Texas,Treatment,Baylor County,3905,both,256.8842142349552
1574,2007,TX,BEE,4085207.7209999682,Texas,Treatment,Bee County,31936,both,127.91857843812525
1575,2007,TX,BELL,29332466.798175205,Texas,Treatment,Bell County,287752,both,101.9366218068865
1576,2007,TX,BEXAR,230262722.09930265,Texas,Treatment,Bexar County,1615210,both,142.55899982002504
1577,2007,TX,BLANCO,928774.5675000008,Texas,Treatment,Blanco County,9835,both,94.43564489069658
1578,2007,TX,BOSQUE,2553254.5759999985,Texas,Treatment,Bosque County,18077,both,141.24326912651426
1579,2007,TX,BOWIE,27022549.11226276,Texas,Treatment,Bowie County,90456,both,298.7369451696157
1580,2007,TX,BRAZORIA,68049284.29848155,Texas,Treatment,Brazoria County,293296,both,232.0157257462821
1581,2007,TX,BRAZOS,17945871.739500508,Texas,Treatment,Brazos County,179472,both,99.99259906559523
1582,2007,TX,BREWSTER,2702989.4549999973,Texas,Treatment,Brewster County,8843,both,305.6643056654978
1583,2007,TX,BROOKS,629395.7250000016,Texas,Treatment,Brooks County,7413,both,84.90432011331467
1584,2007,TX,BROWN,15178649.71772513,Texas,Treatment,Brown County,38221,both,397.12853451571465
1585,2007,TX,BURLESON,1207296.975000008,Texas,Treatment,Burleson County,16982,both,71.09274378754021
1586,2007,TX,BURNET,11337341.475225108,Texas,Treatment,Burnet County,42026,both,269.76970149966945
1587,2007,TX,CALDWELL,3011735.704499982,Texas,Treatment,Caldwell County,36906,both,81.60558457974264
1588,2007,TX,CALHOUN,5457681.917499983,Texas,Treatment,Calhoun County,20888,both,261.2831251196851
1589,2007,TX,CALLAHAN,724495.8525000002,Texas,Treatment,Callahan County,13418,both,53.994324973915646
1590,2007,TX,CAMERON,24581830.020263016,Texas,Treatment,Cameron County,386306,both,63.63305260664607
1591,2007,TX,CAMP,1769540.8500000003,Texas,Treatment,Camp County,12253,both,144.41694687015428
1592,2007,TX,CARSON,355034.2650000001,Texas,Treatment,Carson County,6361,both,55.81422182046849
1593,2007,TX,CASS,9613395.247475008,Texas,Treatment,Cass County,30176,both,318.57752013106466
1594,2007,TX,CASTRO,467082.5250000006,Texas,Treatment,Castro County,7737,both,60.36997867390469
1595,2007,TX,CHAMBERS,1460742.4762500003,Texas,Treatment,Chambers County,30714,both,47.559499780230524
1596,2007,TX,CHEROKEE,9658341.214087524,Texas,Treatment,Cherokee County,49669,both,194.45411049321555
1597,2007,TX,CHILDRESS,2381107.1531624952,Texas,Treatment,Childress County,7148,both,333.11515852860873
1598,2007,TX,CLAY,1346172.0733875,Texas,Treatment,Clay County,11051,both,121.81450306646457
1599,2007,TX,COLEMAN,822226.3500000003,Texas,Treatment,Coleman County,8774,both,93.7116879416458
1600,2007,TX,COLLIN,103886096.126433,Texas,Treatment,Collin County,714330,both,145.43151782290118
1601,2007,TX,COLORADO,2040545.324999996,Texas,Treatment,Colorado County,20648,both,98.82532569740391
1602,2007,TX,COMAL,18411063.9817253,Texas,Treatment,Comal County,99540,both,184.96146254495983
1603,2007,TX,COMANCHE,2977609.31099997,Texas,Treatment,Comanche County,13775,both,216.16038555353683
1604,2007,TX,CONCHO,302.7,Texas,Treatment,Concho County,4018,both,0.07533598805375809
1605,2007,TX,COOKE,11983163.558500132,Texas,Treatment,Cooke County,38252,both,313.2689417154693
1606,2007,TX,CORYELL,6362121.773999972,Texas,Treatment,Coryell County,73324,both,86.76724911352316
1607,2007,TX,CRANE,478472.55,Texas,Treatment,Crane County,3976,both,120.34017857142857
1608,2007,TX,CROCKETT,234828.8999999998,Texas,Treatment,Crockett County,3759,both,62.47110933758973
1609,2007,TX,CROSBY,697243.3200000002,Texas,Treatment,Crosby County,6262,both,111.34514851485152
1610,2007,TX,DALLAM,1174600.635000002,Texas,Treatment,Dallam County,6336,both,185.38520123106093
1611,2007,TX,DALLAS,370469212.98411185,Texas,Treatment,Dallas County,2291891,both,161.64346951234236
1612,2007,TX,DAWSON,1236390.4900000026,Texas,Treatment,Dawson County,13865,both,89.17349368914552
1613,2007,TX,DEAF SMITH,1676399.0724999998,Texas,Treatment,Deaf Smith County,18916,both,88.62333857580883
1614,2007,TX,DELTA,201673.66499999983,Texas,Treatment,Delta County,5199,both,38.79085689555681
1615,2007,TX,DENTON,101682979.66159531,Texas,Treatment,Denton County,609001,both,166.96685171550672
1616,2007,TX,DICKENS,244537.48499999987,Texas,Treatment,Dickens County,2461,both,99.365089394555
