,YEAR,STATE,State_Abrv,COUNTY,DEATHS,TOTAL_POP,_merge_old,COUNTY_Abrv,mortality_rate_state_avg,_merge,Deaths_Per_Cap,treatment_status
11422,2014,Oklahoma,,HARMON COUNTY,0.0,2801,left_only,HARMON,6.781519302705104e-05,both,0.0,Control
11423,2014,Oklahoma,,HARPER COUNTY,0.0,3894,left_only,HARPER,6.781519302705104e-05,both,0.0,Control
11424,2014,Oklahoma,,HASKELL COUNTY,1.0,12827,left_only,HASKELL,6.781519302705104e-05,both,7.796055196070789e-05,Control
11425,2014,Oklahoma,,HUGHES COUNTY,1.0,13684,left_only,HUGHES,6.781519302705104e-05,both,7.307804735457468e-05,Control
11426,2014,Oklahoma,,JACKSON COUNTY,2.0,25822,left_only,JACKSON,6.781519302705104e-05,both,7.745333436604446e-05,Control
11427,2014,Oklahoma,,JEFFERSON COUNTY,0.0,6291,left_only,JEFFERSON,6.781519302705104e-05,both,0.0,Control
11428,2014,Oklahoma,,JOHNSTON COUNTY,1.0,11097,left_only,JOHNSTON,6.781519302705104e-05,both,9.01144453455889e-05,Control
11429,2014,Oklahoma,,KAY COUNTY,3.0,45451,left_only,KAY,6.781519302705104e-05,both,6.600514840157532e-05,Control
11430,2014,Oklahoma,,KINGFISHER COUNTY,1.0,15504,left_only,KINGFISHER,6.781519302705104e-05,both,6.449948400412796e-05,Control
11431,2014,Oklahoma,,KIOWA COUNTY,1.0,9282,left_only,KIOWA,6.781519302705104e-05,both,0.00010773540185304891,Control
11432,2014,Oklahoma,,LATIMER COUNTY,1.0,10779,left_only,LATIMER,6.781519302705104e-05,both,9.277298450691158e-05,Control
11433,2014,Oklahoma,OK,LE FLORE COUNTY,10.0,50211,both,LE FLORE,6.781519302705104e-05,both,0.0001991595467128717,Control
11434,2014,Oklahoma,,LINCOLN COUNTY,2.0,34527,left_only,LINCOLN,6.781519302705104e-05,both,5.7925681350826886e-05,Control
11435,2014,Oklahoma,,LOGAN COUNTY,3.0,44680,left_only,LOGAN,6.781519302705104e-05,both,6.714413607878246e-05,Control
11436,2014,Oklahoma,,LOVE COUNTY,1.0,9741,left_only,LOVE,6.781519302705104e-05,both,0.0001026588645929576,Control
11437,2014,Oklahoma,,MAJOR COUNTY,1.0,7785,left_only,MAJOR,6.781519302705104e-05,both,0.00012845215157353886,Control
11438,2014,Oklahoma,,MARSHALL COUNTY,1.0,16163,left_only,MARSHALL,6.781519302705104e-05,both,6.186970240673143e-05,Control
11439,2014,Oklahoma,OK,MAYES COUNTY,10.0,40918,both,MAYES,6.781519302705104e-05,both,0.0002443912214673249,Control
11440,2014,Oklahoma,,MCCLAIN COUNTY,3.0,37244,left_only,MCCLAIN,6.781519302705104e-05,both,8.054988723015788e-05,Control
11441,2014,Oklahoma,,MCCURTAIN COUNTY,2.0,33192,left_only,MCCURTAIN,6.781519302705104e-05,both,6.025548324897566e-05,Control
11442,2014,Oklahoma,,MCINTOSH COUNTY,1.0,19963,left_only,MCINTOSH,6.781519302705104e-05,both,5.0092671442168013e-05,Control
11443,2014,Oklahoma,,MURRAY COUNTY,1.0,13765,left_only,MURRAY,6.781519302705104e-05,both,7.264802034144569e-05,Control
11444,2014,Oklahoma,OK,MUSKOGEE COUNTY,28.0,69725,both,MUSKOGEE,6.781519302705104e-05,both,0.0004015776263893869,Control
11445,2014,Oklahoma,,NOBLE COUNTY,1.0,11547,left_only,NOBLE,6.781519302705104e-05,both,8.660258075690655e-05,Control
11446,2014,Oklahoma,,NOWATA COUNTY,1.0,10505,left_only,NOWATA,6.781519302705104e-05,both,9.519276534983341e-05,Control
11447,2014,Oklahoma,,OKFUSKEE COUNTY,1.0,12167,left_only,OKFUSKEE,6.781519302705104e-05,both,8.218952905399852e-05,Control
11448,2014,Oklahoma,,OKLAHOMA,10.0,3878187,left_only,O,6.781519302705104e-05,both,2.5785244496977582e-06,Control
11449,2014,Oklahoma,OK,OKLAHOMA COUNTY,161.0,766882,both,OKLAHOMA,6.781519302705104e-05,both,0.00020994103395307232,Control
11450,2014,Oklahoma,,OKMULGEE COUNTY,3.0,39079,left_only,OKMULGEE,6.781519302705104e-05,both,7.676757337700555e-05,Control
11451,2014,Oklahoma,,OSAGE COUNTY,3.0,47493,left_only,OSAGE,6.781519302705104e-05,both,6.316720358789716e-05,Control
11452,2014,Oklahoma,,OTTAWA COUNTY,2.0,31929,left_only,OTTAWA,6.781519302705104e-05,both,6.263898023740174e-05,Control
11453,2014,Oklahoma,,PAWNEE COUNTY,1.0,16355,left_only,PAWNEE,6.781519302705104e-05,both,6.114338122898196e-05,Control
11454,2014,Oklahoma,,PAYNE COUNTY,5.0,80520,left_only,PAYNE,6.781519302705104e-05,both,6.209637357178341e-05,Control
11455,2014,Oklahoma,OK,PITTSBURG COUNTY,16.0,44847,both,PITTSBURG,6.781519302705104e-05,both,0.0003567685686890985,Control
11456,2014,Oklahoma,,PONTOTOC COUNTY,3.0,38286,left_only,PONTOTOC,6.781519302705104e-05,both,7.835762419683435e-05,Control
11457,2014,Oklahoma,,POTTAWATOMIE COUNTY,5.0,71535,left_only,POTTAWATOMIE,6.781519302705104e-05,both,6.989585517578807e-05,Control
11458,2014,Oklahoma,,PUSHMATAHA COUNTY,1.0,11117,left_only,PUSHMATAHA,6.781519302705104e-05,both,8.995232526760817e-05,Control
11459,2014,Oklahoma,,ROGER MILLS COUNTY,0.0,3761,left_only,ROGER MILLS,6.781519302705104e-05,both,0.0,Control
11460,2014,Oklahoma,OK,ROGERS COUNTY,12.0,89366,both,ROGERS,6.781519302705104e-05,both,0.00013427925609292124,Control
11461,2014,Oklahoma,,SEMINOLE COUNTY,2.0,25354,left_only,SEMINOLE,6.781519302705104e-05,both,7.888301648655044e-05,Control
11462,2014,Oklahoma,OK,SEQUOYAH COUNTY,14.0,41852,both,SEQUOYAH,6.781519302705104e-05,both,0.0003345120902226895,Control
11463,2014,Oklahoma,,STEPHENS COUNTY,3.0,44563,left_only,STEPHENS,6.781519302705104e-05,both,6.732042277225502e-05,Control
11464,2014,Oklahoma,,TEXAS COUNTY,1.0,21738,left_only,TEXAS,6.781519302705104e-05,both,4.600239212439047e-05,Control
11465,2014,Oklahoma,,TILLMAN COUNTY,1.0,7670,left_only,TILLMAN,6.781519302705104e-05,both,0.0001303780964797914,Control
11466,2014,Oklahoma,OK,TULSA COUNTY,118.0,630918,both,TULSA,6.781519302705104e-05,both,0.000187029059243832,Control
11467,2014,Oklahoma,OK,WAGONER COUNTY,20.0,75651,both,WAGONER,6.781519302705104e-05,both,0.00026437191841482597,Control
11468,2014,Oklahoma,,WASHINGTON COUNTY,4.0,51997,left_only,WASHINGTON,6.781519302705104e-05,both,7.692751504894513e-05,Control
11469,2014,Oklahoma,,WASHITA COUNTY,1.0,11560,left_only,WASHITA,6.781519302705104e-05,both,8.650519031141868e-05,Control
11470,2014,Oklahoma,,WOODS COUNTY,1.0,9250,left_only,WOODS,6.781519302705104e-05,both,0.00010810810810810811,Control
11471,2014,Oklahoma,,WOODWARD COUNTY,1.0,21536,left_only,WOODWARD,6.781519302705104e-05,both,4.643387815750371e-05,Control
11472,2014,South Carolina,,ABBEVILLE COUNTY,1.0,24795,left_only,ABBEVILLE,5.69075032283865e-05,both,4.0330711837063925e-05,Control
11473,2014,South Carolina,SC,AIKEN COUNTY,26.0,164215,both,AIKEN,5.69075032283865e-05,both,0.00015832901988247115,Control
11474,2014,South Carolina,,ALLENDALE COUNTY,1.0,9701,left_only,ALLENDALE,5.69075032283865e-05,both,0.00010308215647871353,Control
11475,2014,South Carolina,SC,ANDERSON COUNTY,35.0,191793,both,ANDERSON,5.69075032283865e-05,both,0.0001824884119858389,Control
11476,2014,South Carolina,,BAMBERG COUNTY,1.0,15153,left_only,BAMBERG,5.69075032283865e-05,both,6.599353263380188e-05,Control
11477,2014,South Carolina,,BARNWELL COUNTY,1.0,22024,left_only,BARNWELL,5.69075032283865e-05,both,4.540501271340356e-05,Control
11478,2014,South Carolina,SC,BEAUFORT COUNTY,10.0,175040,both,BEAUFORT,5.69075032283865e-05,both,5.712979890310786e-05,Control
11479,2014,South Carolina,SC,BERKELEY COUNTY,23.0,198295,both,BERKELEY,5.69075032283865e-05,both,0.00011598880455886432,Control
11480,2014,South Carolina,,CALHOUN COUNTY,1.0,14845,left_only,CALHOUN,5.69075032283865e-05,both,6.736274840013472e-05,Control
11481,2014,South Carolina,SC,CHARLESTON COUNTY,47.0,379793,both,CHARLESTON,5.69075032283865e-05,both,0.00012375162259441327,Control
11482,2014,South Carolina,,CHEROKEE COUNTY,3.0,56351,left_only,CHEROKEE,5.69075032283865e-05,both,5.323774200990222e-05,Control
11483,2014,South Carolina,,CHESTER COUNTY,2.0,32441,left_only,CHESTER,5.69075032283865e-05,both,6.165038069110076e-05,Control
11484,2014,South Carolina,,CHESTERFIELD COUNTY,3.0,46143,left_only,CHESTERFIELD,5.69075032283865e-05,both,6.501527859046876e-05,Control
11485,2014,South Carolina,,CLARENDON COUNTY,2.0,34214,left_only,CLARENDON,5.69075032283865e-05,both,5.845560296954463e-05,Control
11486,2014,South Carolina,,COLLETON COUNTY,2.0,37528,left_only,COLLETON,5.69075032283865e-05,both,5.329354082285227e-05,Control
11487,2014,South Carolina,,DARLINGTON COUNTY,4.0,67647,left_only,DARLINGTON,5.69075032283865e-05,both,5.913048620042278e-05,Control
11488,2014,South Carolina,,DILLON COUNTY,2.0,31296,left_only,DILLON,5.69075032283865e-05,both,6.390593047034765e-05,Control
11489,2014,South Carolina,SC,DORCHESTER COUNTY,10.0,148748,both,DORCHESTER,5.69075032283865e-05,both,6.7227794659424e-05,Control
11490,2014,South Carolina,,EDGEFIELD COUNTY,2.0,26651,left_only,EDGEFIELD,5.69075032283865e-05,both,7.504408840193614e-05,Control
11491,2014,South Carolina,,FAIRFIELD COUNTY,1.0,23025,left_only,FAIRFIELD,5.69075032283865e-05,both,4.343105320304018e-05,Control
11492,2014,South Carolina,SC,FLORENCE COUNTY,20.0,138779,both,FLORENCE,5.69075032283865e-05,both,0.00014411402301500948,Control
11493,2014,South Carolina,SC,GEORGETOWN COUNTY,10.0,60825,both,GEORGETOWN,5.69075032283865e-05,both,0.00016440608302507192,Control
11494,2014,South Carolina,SC,GREENVILLE COUNTY,81.0,481485,both,GREENVILLE,5.69075032283865e-05,both,0.00016822953986105486,Control
11495,2014,South Carolina,SC,GREENWOOD COUNTY,10.0,69670,both,GREENWOOD,5.69075032283865e-05,both,0.00014353380221042057,Control
11496,2014,South Carolina,,HAMPTON COUNTY,1.0,20427,left_only,HAMPTON,5.69075032283865e-05,both,4.8954814706026335e-05,Control
11497,2014,South Carolina,SC,HORRY COUNTY,55.0,297760,both,HORRY,5.69075032283865e-05,both,0.00018471252015045674,Control
11498,2014,South Carolina,,JASPER COUNTY,2.0,26685,left_only,JASPER,5.69075032283865e-05,both,7.494847292486416e-05,Control
11499,2014,South Carolina,,KERSHAW COUNTY,4.0,63183,left_only,KERSHAW,5.69075032283865e-05,both,6.33081683364196e-05,Control
11500,2014,South Carolina,,LANCASTER COUNTY,5.0,83429,left_only,LANCASTER,5.69075032283865e-05,both,5.9931198983566867e-05,Control
11501,2014,South Carolina,,LAURENS COUNTY,4.0,66464,left_only,LAURENS,5.69075032283865e-05,both,6.0182956186807895e-05,Control
11502,2014,South Carolina,,LEE COUNTY,1.0,18337,left_only,LEE,5.69075032283865e-05,both,5.453454763592736e-05,Control
11503,2014,South Carolina,SC,LEXINGTON COUNTY,47.0,277423,both,LEXINGTON,5.69075032283865e-05,both,0.00016941637859874633,Control
11504,2014,South Carolina,,MARION COUNTY,2.0,31952,left_only,MARION,5.69075032283865e-05,both,6.259389083625437e-05,Control
11505,2014,South Carolina,,MARLBORO COUNTY,2.0,28037,left_only,MARLBORO,5.69075032283865e-05,both,7.133430823554588e-05,Control
11506,2014,South Carolina,,MCCORMICK COUNTY,1.0,9805,left_only,MCCORMICK,5.69075032283865e-05,both,0.00010198878123406426,Control
11507,2014,South Carolina,,NEWBERRY COUNTY,2.0,37660,left_only,NEWBERRY,5.69075032283865e-05,both,5.310674455655868e-05,Control
11508,2014,South Carolina,SC,OCONEE COUNTY,20.0,75219,both,OCONEE,5.69075032283865e-05,both,0.0002658902670867733,Control
11509,2014,South Carolina,,ORANGEBURG COUNTY,5.0,90049,left_only,ORANGEBURG,5.69075032283865e-05,both,5.5525325100778466e-05,Control
11510,2014,South Carolina,SC,PICKENS COUNTY,33.0,120543,both,PICKENS,5.69075032283865e-05,both,0.0002737612304322939,Control
11511,2014,South Carolina,SC,RICHLAND COUNTY,48.0,400335,both,RICHLAND,5.69075032283865e-05,both,0.00011989958409831766,Control
11512,2014,South Carolina,,SALUDA COUNTY,1.0,20071,left_only,SALUDA,5.69075032283865e-05,both,4.982312789596931e-05,Control
11513,2014,South Carolina,,SOUTH CAROLINA,10.0,4823617,left_only,SOUTH C,5.69075032283865e-05,both,2.073133086644317e-06,Control
11514,2014,South Carolina,SC,SPARTANBURG COUNTY,42.0,292981,both,SPARTANBURG,5.69075032283865e-05,both,0.000143354005891167,Control
11515,2014,South Carolina,,SUMTER COUNTY,6.0,107663,left_only,SUMTER,5.69075032283865e-05,both,5.572945208660357e-05,Control
11516,2014,South Carolina,,UNION COUNTY,2.0,27923,left_only,UNION,5.69075032283865e-05,both,7.162554166815886e-05,Control
11517,2014,South Carolina,,WILLIAMSBURG COUNTY,2.0,32733,left_only,WILLIAMSBURG,5.69075032283865e-05,both,6.110041853786698e-05,Control
11518,2014,South Carolina,SC,YORK COUNTY,32.0,244481,both,YORK,5.69075032283865e-05,both,0.0001308895169767794,Control
11519,2014,Texas,,ANDERSON COUNTY,2.0,57829,left_only,ANDERSON,3.7586689053276414e-05,both,3.458472392744125e-05,Control
11520,2014,Texas,,ANDREWS COUNTY,1.0,17435,left_only,ANDREWS,3.7586689053276414e-05,both,5.735589331803843e-05,Control
11521,2014,Texas,,ANGELINA COUNTY,3.0,87567,left_only,ANGELINA,3.7586689053276414e-05,both,3.4259481311452945e-05,Control
11522,2014,Texas,,ARANSAS COUNTY,1.0,24566,left_only,ARANSAS,3.7586689053276414e-05,both,4.0706667752177804e-05,Control
11523,2014,Texas,,ARCHER COUNTY,0.0,8844,left_only,ARCHER,3.7586689053276414e-05,both,0.0,Control
11524,2014,Texas,,ARMSTRONG COUNTY,0.0,1913,left_only,ARMSTRONG,3.7586689053276414e-05,both,0.0,Control
11525,2014,Texas,,ATASCOSA COUNTY,2.0,47715,left_only,ATASCOSA,3.7586689053276414e-05,both,4.1915540186524154e-05,Control
11526,2014,Texas,,AUSTIN COUNTY,1.0,28968,left_only,AUSTIN,3.7586689053276414e-05,both,3.452085059375863e-05,Control
11527,2014,Texas,,BAILEY COUNTY,0.0,6966,left_only,BAILEY,3.7586689053276414e-05,both,0.0,Control
11528,2014,Texas,,BANDERA COUNTY,1.0,20813,left_only,BANDERA,3.7586689053276414e-05,both,4.804689376831788e-05,Control
11529,2014,Texas,,BASTROP COUNTY,3.0,77737,left_only,BASTROP,3.7586689053276414e-05,both,3.8591661628310844e-05,Control
11530,2014,Texas,,BAYLOR COUNTY,0.0,3566,left_only,BAYLOR,3.7586689053276414e-05,both,0.0,Control
11531,2014,Texas,,BEE COUNTY,1.0,32841,left_only,BEE,3.7586689053276414e-05,both,3.0449742699674187e-05,Control
11532,2014,Texas,TX,BELL COUNTY,17.0,330149,both,BELL,3.7586689053276414e-05,both,5.149190214115445e-05,Treatment
11533,2014,Texas,TX,BEXAR COUNTY,181.0,1858003,both,BEXAR,3.7586689053276414e-05,both,9.741641967208879e-05,Treatment
11534,2014,Texas,,BLANCO COUNTY,0.0,10805,left_only,BLANCO,3.7586689053276414e-05,both,0.0,Control
11535,2014,Texas,,BORDEN COUNTY,0.0,665,left_only,BORDEN,3.7586689053276414e-05,both,0.0,Control
11536,2014,Texas,,BOSQUE COUNTY,1.0,17716,left_only,BOSQUE,3.7586689053276414e-05,both,5.644615037254459e-05,Control
11537,2014,Texas,,BOWIE COUNTY,4.0,93268,left_only,BOWIE,3.7586689053276414e-05,both,4.288716387185316e-05,Control
11538,2014,Texas,TX,BRAZORIA COUNTY,20.0,337570,both,BRAZORIA,3.7586689053276414e-05,both,5.92469709986077e-05,Treatment
11539,2014,Texas,TX,BRAZOS COUNTY,20.0,208975,both,BRAZOS,3.7586689053276414e-05,both,9.570522789807393e-05,Treatment
11540,2014,Texas,,BREWSTER COUNTY,0.0,9150,left_only,BREWSTER,3.7586689053276414e-05,both,0.0,Control
11541,2014,Texas,,BRISCOE COUNTY,0.0,1552,left_only,BRISCOE,3.7586689053276414e-05,both,0.0,Control
11542,2014,Texas,,BROOKS COUNTY,0.0,7228,left_only,BROOKS,3.7586689053276414e-05,both,0.0,Control
11543,2014,Texas,,BROWN COUNTY,1.0,37553,left_only,BROWN,3.7586689053276414e-05,both,2.6629030969563016e-05,Control
11544,2014,Texas,,BURLESON COUNTY,1.0,17387,left_only,BURLESON,3.7586689053276414e-05,both,5.751423477310634e-05,Control
11545,2014,Texas,,BURNET COUNTY,2.0,43954,left_only,BURNET,3.7586689053276414e-05,both,4.550211584838695e-05,Control
11546,2014,Texas,,CALDWELL COUNTY,1.0,39703,left_only,CALDWELL,3.7586689053276414e-05,both,2.5187013575800316e-05,Control
11547,2014,Texas,,CALHOUN COUNTY,1.0,21812,left_only,CALHOUN,3.7586689053276414e-05,both,4.5846323124885384e-05,Control
11548,2014,Texas,,CALLAHAN COUNTY,1.0,13505,left_only,CALLAHAN,3.7586689053276414e-05,both,7.404664938911514e-05,Control
11549,2014,Texas,,CAMERON COUNTY,10.0,419005,left_only,CAMERON,3.7586689053276414e-05,both,2.3866063650791758e-05,Control
11550,2014,Texas,,CAMP COUNTY,0.0,12657,left_only,CAMP,3.7586689053276414e-05,both,0.0,Control
11551,2014,Texas,,CARSON COUNTY,0.0,6036,left_only,CARSON,3.7586689053276414e-05,both,0.0,Control
11552,2014,Texas,,CASS COUNTY,1.0,30123,left_only,CASS,3.7586689053276414e-05,both,3.319722471201407e-05,Control
11553,2014,Texas,,CASTRO COUNTY,0.0,7927,left_only,CASTRO,3.7586689053276414e-05,both,0.0,Control
11554,2014,Texas,,CHAMBERS COUNTY,1.0,38296,left_only,CHAMBERS,3.7586689053276414e-05,both,2.6112387716732817e-05,Control
11555,2014,Texas,,CHEROKEE COUNTY,2.0,51189,left_only,CHEROKEE,3.7586689053276414e-05,both,3.9070894137412335e-05,Control
11556,2014,Texas,,CHILDRESS COUNTY,0.0,7196,left_only,CHILDRESS,3.7586689053276414e-05,both,0.0,Control
11557,2014,Texas,,CLAY COUNTY,0.0,10377,left_only,CLAY,3.7586689053276414e-05,both,0.0,Control
11558,2014,Texas,,COCHRAN COUNTY,0.0,2945,left_only,COCHRAN,3.7586689053276414e-05,both,0.0,Control
11559,2014,Texas,,COKE COUNTY,0.0,3217,left_only,COKE,3.7586689053276414e-05,both,0.0,Control
11560,2014,Texas,,COLEMAN COUNTY,0.0,8416,left_only,COLEMAN,3.7586689053276414e-05,both,0.0,Control
11561,2014,Texas,TX,COLLIN COUNTY,70.0,884688,both,COLLIN,3.7586689053276414e-05,both,7.912393973920749e-05,Treatment
11562,2014,Texas,,COLLINGSWORTH COUNTY,0.0,3016,left_only,COLLINGSWORTH,3.7586689053276414e-05,both,0.0,Control
11563,2014,Texas,,COLORADO COUNTY,1.0,20696,left_only,COLORADO,3.7586689053276414e-05,both,4.831851565519907e-05,Control
11564,2014,Texas,,COMAL COUNTY,5.0,123214,left_only,COMAL,3.7586689053276414e-05,both,4.057980424302433e-05,Control
11565,2014,Texas,,COMANCHE COUNTY,1.0,13472,left_only,COMANCHE,3.7586689053276414e-05,both,7.422802850356295e-05,Control
11566,2014,Texas,,CONCHO COUNTY,0.0,4089,left_only,CONCHO,3.7586689053276414e-05,both,0.0,Control
11567,2014,Texas,,COOKE COUNTY,1.0,38764,left_only,COOKE,3.7586689053276414e-05,both,2.579713135899288e-05,Control
11568,2014,Texas,,CORYELL COUNTY,3.0,76166,left_only,CORYELL,3.7586689053276414e-05,both,3.938765328361736e-05,Control
11569,2014,Texas,,COTTLE COUNTY,0.0,1429,left_only,COTTLE,3.7586689053276414e-05,both,0.0,Control
11570,2014,Texas,,CRANE COUNTY,0.0,4897,left_only,CRANE,3.7586689053276414e-05,both,0.0,Control
11571,2014,Texas,,CROCKETT COUNTY,0.0,3790,left_only,CROCKETT,3.7586689053276414e-05,both,0.0,Control
11572,2014,Texas,,CROSBY COUNTY,0.0,5825,left_only,CROSBY,3.7586689053276414e-05,both,0.0,Control
11573,2014,Texas,,CULBERSON COUNTY,0.0,2282,left_only,CULBERSON,3.7586689053276414e-05,both,0.0,Control
11574,2014,Texas,,DALLAM COUNTY,0.0,7214,left_only,DALLAM,3.7586689053276414e-05,both,0.0,Control
11575,2014,Texas,TX,DALLAS COUNTY,353.0,2519410,both,DALLAS,3.7586689053276414e-05,both,0.0001401121691189604,Treatment
11576,2014,Texas,,DAWSON COUNTY,1.0,13445,left_only,DAWSON,3.7586689053276414e-05,both,7.437709185570845e-05,Control
11577,2014,Texas,,DEWITT COUNTY,1.0,20518,left_only,DEWITT,3.7586689053276414e-05,both,4.8737693732332584e-05,Control
11578,2014,Texas,,DEAF SMITH COUNTY,1.0,19123,left_only,DEAF SMITH,3.7586689053276414e-05,both,5.2293050253621294e-05,Control
11579,2014,Texas,,DELTA COUNTY,0.0,5142,left_only,DELTA,3.7586689053276414e-05,both,0.0,Control
11580,2014,Texas,TX,DENTON COUNTY,48.0,753188,both,DENTON,3.7586689053276414e-05,both,6.3729108801521e-05,Treatment
11581,2014,Texas,,DICKENS COUNTY,0.0,2215,left_only,DICKENS,3.7586689053276414e-05,both,0.0,Control
11582,2014,Texas,,DIMMIT COUNTY,0.0,10987,left_only,DIMMIT,3.7586689053276414e-05,both,0.0,Control
11583,2014,Texas,,DONLEY COUNTY,0.0,3483,left_only,DONLEY,3.7586689053276414e-05,both,0.0,Control
11584,2014,Texas,,DUVAL COUNTY,0.0,11509,left_only,DUVAL,3.7586689053276414e-05,both,0.0,Control
11585,2014,Texas,,EASTLAND COUNTY,1.0,18257,left_only,EASTLAND,3.7586689053276414e-05,both,5.4773511529824174e-05,Control
11586,2014,Texas,TX,ECTOR COUNTY,29.0,154588,both,ECTOR,3.7586689053276414e-05,both,0.00018759541490930733,Treatment
11587,2014,Texas,,EDWARDS COUNTY,0.0,1904,left_only,EDWARDS,3.7586689053276414e-05,both,0.0,Control
11588,2014,Texas,TX,EL PASO COUNTY,74.0,833783,both,EL PASO,3.7586689053276414e-05,both,8.875210936178838e-05,Treatment
11589,2014,Texas,,ELLIS COUNTY,6.0,159204,left_only,ELLIS,3.7586689053276414e-05,both,3.7687495289063086e-05,Control
11590,2014,Texas,,ERATH COUNTY,2.0,40514,left_only,ERATH,3.7586689053276414e-05,both,4.936565137976995e-05,Control
11591,2014,Texas,,FALLS COUNTY,1.0,17210,left_only,FALLS,3.7586689053276414e-05,both,5.810575246949448e-05,Control
11592,2014,Texas,,FANNIN COUNTY,1.0,33593,left_only,FANNIN,3.7586689053276414e-05,both,2.9768106450748668e-05,Control
11593,2014,Texas,,FAYETTE COUNTY,1.0,24782,left_only,FAYETTE,3.7586689053276414e-05,both,4.03518682915019e-05,Control
11594,2014,Texas,,FISHER COUNTY,0.0,3874,left_only,FISHER,3.7586689053276414e-05,both,0.0,Control
11595,2014,Texas,,FLOYD COUNTY,0.0,5947,left_only,FLOYD,3.7586689053276414e-05,both,0.0,Control
11596,2014,Texas,,FOARD COUNTY,0.0,1275,left_only,FOARD,3.7586689053276414e-05,both,0.0,Control
11597,2014,Texas,TX,FORT BEND COUNTY,31.0,684048,both,FORT BEND,3.7586689053276414e-05,both,4.531845718429116e-05,Treatment
11598,2014,Texas,,FRANKLIN COUNTY,0.0,10563,left_only,FRANKLIN,3.7586689053276414e-05,both,0.0,Control
11599,2014,Texas,,FREESTONE COUNTY,1.0,19677,left_only,FREESTONE,3.7586689053276414e-05,both,5.082075519642222e-05,Control
11600,2014,Texas,,FRIO COUNTY,1.0,18938,left_only,FRIO,3.7586689053276414e-05,both,5.280388636603654e-05,Control
11601,2014,Texas,,GAINES COUNTY,1.0,19335,left_only,GAINES,3.7586689053276414e-05,both,5.17196793379881e-05,Control
11602,2014,Texas,TX,GALVESTON COUNTY,43.0,313367,both,GALVESTON,3.7586689053276414e-05,both,0.0001372192987774718,Treatment
11603,2014,Texas,,GARZA COUNTY,0.0,6417,left_only,GARZA,3.7586689053276414e-05,both,0.0,Control
11604,2014,Texas,,GILLESPIE COUNTY,1.0,25473,left_only,GILLESPIE,3.7586689053276414e-05,both,3.925725277745064e-05,Control
11605,2014,Texas,,GLASSCOCK COUNTY,0.0,1328,left_only,GLASSCOCK,3.7586689053276414e-05,both,0.0,Control
11606,2014,Texas,,GOLIAD COUNTY,0.0,7506,left_only,GOLIAD,3.7586689053276414e-05,both,0.0,Control
11607,2014,Texas,,GONZALES COUNTY,1.0,20347,left_only,GONZALES,3.7586689053276414e-05,both,4.9147294441441e-05,Control
11608,2014,Texas,,GRAY COUNTY,1.0,23432,left_only,GRAY,3.7586689053276414e-05,both,4.2676681461249574e-05,Control
11609,2014,Texas,TX,GRAYSON COUNTY,12.0,123599,both,GRAYSON,3.7586689053276414e-05,both,9.708816414372284e-05,Treatment
11610,2014,Texas,,GREGG COUNTY,5.0,123146,left_only,GREGG,3.7586689053276414e-05,both,4.060221200851022e-05,Control
11611,2014,Texas,,GRIMES COUNTY,1.0,26997,left_only,GRIMES,3.7586689053276414e-05,both,3.704115272067267e-05,Control
11612,2014,Texas,,GUADALUPE COUNTY,6.0,146811,left_only,GUADALUPE,3.7586689053276414e-05,both,4.0868872223470996e-05,Control
11613,2014,Texas,,HALE COUNTY,1.0,34451,left_only,HALE,3.7586689053276414e-05,both,2.9026733621665555e-05,Control
11614,2014,Texas,,HALL COUNTY,0.0,3075,left_only,HALL,3.7586689053276414e-05,both,0.0,Control
11615,2014,Texas,,HAMILTON COUNTY,0.0,8160,left_only,HAMILTON,3.7586689053276414e-05,both,0.0,Control
11616,2014,Texas,,HANSFORD COUNTY,0.0,5561,left_only,HANSFORD,3.7586689053276414e-05,both,0.0,Control
11617,2014,Texas,,HARDEMAN COUNTY,0.0,3990,left_only,HARDEMAN,3.7586689053276414e-05,both,0.0,Control
11618,2014,Texas,TX,HARDIN COUNTY,10.0,55510,both,HARDIN,3.7586689053276414e-05,both,0.0001801477211313277,Treatment
11619,2014,Texas,TX,HARRIS COUNTY,411.0,4455994,both,HARRIS,3.7586689053276414e-05,both,9.223531270464008e-05,Treatment
11620,2014,Texas,,HARRISON COUNTY,3.0,66581,left_only,HARRISON,3.7586689053276414e-05,both,4.505789940072994e-05,Control
11621,2014,Texas,,HARTLEY COUNTY,0.0,6055,left_only,HARTLEY,3.7586689053276414e-05,both,0.0,Control
11622,2014,Texas,,HASKELL COUNTY,0.0,5811,left_only,HASKELL,3.7586689053276414e-05,both,0.0,Control
11623,2014,Texas,,HAYS COUNTY,7.0,184854,left_only,HAYS,3.7586689053276414e-05,both,3.7867722635160724e-05,Control
11624,2014,Texas,,HEMPHILL COUNTY,0.0,4165,left_only,HEMPHILL,3.7586689053276414e-05,both,0.0,Control
11625,2014,Texas,TX,HENDERSON COUNTY,13.0,79324,both,HENDERSON,3.7586689053276414e-05,both,0.00016388482678634462,Treatment
11626,2014,Texas,TX,HIDALGO COUNTY,18.0,829819,both,HIDALGO,3.7586689053276414e-05,both,2.1691477298061385e-05,Treatment
11627,2014,Texas,,HILL COUNTY,1.0,34767,left_only,HILL,3.7586689053276414e-05,both,2.876290735467541e-05,Control
